Model,location,target_end_date,wis,horizon,reference_date,baseline,wis_baseline,wis_ratio
MOBS-GLEAM_FLUH,40,2023-12-09,10.70586043478261,0,2023-12-09,FluSight-baseline,3.945447826086955,2.7134715516946897
NU_UCSD-GLEAM_AI_FLUH,40,2023-12-09,11.670588695652173,0,2023-12-09,FluSight-baseline,3.945447826086955,2.957988347605882
CEPH-Rtrend_fluH,41,2023-12-09,15.703478260869565,0,2023-12-09,FluSight-baseline,18.633213043478257,0.8427681379602903
FluSight-ensemble,41,2023-12-09,14.790892051765413,0,2023-12-09,FluSight-baseline,18.633213043478257,0.7937918177210086
MIGHTE-Nsemble,41,2023-12-09,7.496321833468005,0,2023-12-09,FluSight-baseline,18.633213043478257,0.4023096723026931
MOBS-GLEAM_FLUH,41,2023-12-09,25.772419565217387,0,2023-12-09,FluSight-baseline,18.633213043478257,1.3831441472321864
NU_UCSD-GLEAM_AI_FLUH,41,2023-12-09,8.386076956521741,0,2023-12-09,FluSight-baseline,18.633213043478257,0.4500607027330115
CEPH-Rtrend_fluH,42,2023-12-09,24.17369565217392,0,2023-12-09,FluSight-baseline,38.03492173913044,0.635565804971907
FluSight-ensemble,42,2023-12-09,14.558459321971808,0,2023-12-09,FluSight-baseline,38.03492173913044,0.3827655916271815
MIGHTE-Nsemble,42,2023-12-09,17.702553714673062,0,2023-12-09,FluSight-baseline,38.03492173913044,0.46542895069140167
MOBS-GLEAM_FLUH,42,2023-12-09,13.787193478260876,0,2023-12-09,FluSight-baseline,38.03492173913044,0.36248775724642995
NU_UCSD-GLEAM_AI_FLUH,42,2023-12-09,48.04883739130435,0,2023-12-09,FluSight-baseline,38.03492173913044,1.2632821416291116
CEPH-Rtrend_fluH,44,2023-12-09,2.971413043478261,0,2023-12-09,FluSight-baseline,0.4313347826086957,6.888878808955013
FluSight-ensemble,44,2023-12-09,0.8981172266166716,0,2023-12-09,FluSight-baseline,0.4313347826086957,2.082181319078638
MIGHTE-Nsemble,44,2023-12-09,2.462611466692098,0,2023-12-09,FluSight-baseline,0.4313347826086957,5.7092809714957875
MOBS-GLEAM_FLUH,44,2023-12-09,0.5539830434782609,0,2023-12-09,FluSight-baseline,0.4313347826086957,1.2843458626911406
NU_UCSD-GLEAM_AI_FLUH,44,2023-12-09,1.358451739130435,0,2023-12-09,FluSight-baseline,0.4313347826086957,3.1494138518451322
CEPH-Rtrend_fluH,45,2023-12-09,6.252228260869566,0,2023-12-09,FluSight-baseline,32.0978347826087,0.19478660486648022
FluSight-ensemble,45,2023-12-09,16.078755033923272,0,2023-12-09,FluSight-baseline,32.0978347826087,0.5009295842794695
MIGHTE-Nsemble,45,2023-12-09,14.342504901920783,0,2023-12-09,FluSight-baseline,32.0978347826087,0.44683714646359457
MOBS-GLEAM_FLUH,45,2023-12-09,6.003029565217394,0,2023-12-09,FluSight-baseline,32.0978347826087,0.18702288194435984
NU_UCSD-GLEAM_AI_FLUH,45,2023-12-09,16.12839043478261,0,2023-12-09,FluSight-baseline,32.0978347826087,0.5024759627562579
CEPH-Rtrend_fluH,46,2023-12-09,3.01304347826087,0,2023-12-09,FluSight-baseline,0.7169956521739127,4.202317641850963
FluSight-ensemble,46,2023-12-09,0.7811236082229761,0,2023-12-09,FluSight-baseline,0.7169956521739127,1.0894398116008501
MIGHTE-Nsemble,46,2023-12-09,0.9450191268166712,0,2023-12-09,FluSight-baseline,0.7169956521739127,1.3180263003707164
MOBS-GLEAM_FLUH,46,2023-12-09,1.1069517391304349,0,2023-12-09,FluSight-baseline,0.7169956521739127,1.543875106877127
NU_UCSD-GLEAM_AI_FLUH,46,2023-12-09,0.8110421739130436,0,2023-12-09,FluSight-baseline,0.7169956521739127,1.131167492374583
CEPH-Rtrend_fluH,47,2023-12-09,13.083478260869564,0,2023-12-09,FluSight-baseline,33.95112608695653,0.38536212988517116
FluSight-ensemble,47,2023-12-09,18.394429200761827,0,2023-12-09,FluSight-baseline,33.95112608695653,0.5417914314137777
MIGHTE-Nsemble,47,2023-12-09,16.939329195557754,0,2023-12-09,FluSight-baseline,33.95112608695653,0.49893276447362284
MOBS-GLEAM_FLUH,47,2023-12-09,17.259623478260867,0,2023-12-09,FluSight-baseline,33.95112608695653,0.5083667455993967
NU_UCSD-GLEAM_AI_FLUH,47,2023-12-09,24.887107391304347,0,2023-12-09,FluSight-baseline,33.95112608695653,0.7330274503285348
CEPH-Rtrend_fluH,48,2023-12-09,202.72635869565215,0,2023-12-09,FluSight-baseline,74.8551043478261,2.7082502985187493
FluSight-ensemble,48,2023-12-09,115.46549479341638,0,2023-12-09,FluSight-baseline,74.8551043478261,1.5425199897776867
MIGHTE-Nsemble,48,2023-12-09,223.48084068736725,0,2023-12-09,FluSight-baseline,74.8551043478261,2.9855123793419365
MOBS-GLEAM_FLUH,48,2023-12-09,136.3780695652174,0,2023-12-09,FluSight-baseline,74.8551043478261,1.82189405456594
NU_UCSD-GLEAM_AI_FLUH,48,2023-12-09,171.27924521739132,0,2023-12-09,FluSight-baseline,74.8551043478261,2.2881438308003044
CEPH-Rtrend_fluH,49,2023-12-09,2.2682608695652173,0,2023-12-09,FluSight-baseline,1.3215934782608696,1.7163075536284425
FluSight-ensemble,49,2023-12-09,1.4663782891352997,0,2023-12-09,FluSight-baseline,1.3215934782608696,1.1095532122820078
MIGHTE-Nsemble,49,2023-12-09,8.993894446266989,0,2023-12-09,FluSight-baseline,1.3215934782608696,6.805341123582393
MOBS-GLEAM_FLUH,49,2023-12-09,2.21828,0,2023-12-09,FluSight-baseline,1.3215934782608696,1.6784889124294946
NU_UCSD-GLEAM_AI_FLUH,49,2023-12-09,1.9058326086956523,0,2023-12-09,FluSight-baseline,1.3215934782608696,1.4420717414583515
CEPH-Rtrend_fluH,50,2023-12-09,1.412173913043479,0,2023-12-09,FluSight-baseline,3.3193456521739124,0.4254374388875757
FluSight-ensemble,50,2023-12-09,2.3577076402184782,0,2023-12-09,FluSight-baseline,3.3193456521739124,0.7102928972384553
MIGHTE-Nsemble,50,2023-12-09,2.719047860374139,0,2023-12-09,FluSight-baseline,3.3193456521739124,0.8191517682388318
MOBS-GLEAM_FLUH,50,2023-12-09,2.6073000000000004,0,2023-12-09,FluSight-baseline,3.3193456521739124,0.7854861388998228
NU_UCSD-GLEAM_AI_FLUH,50,2023-12-09,1.4056178260869567,0,2023-12-09,FluSight-baseline,3.3193456521739124,0.4234623246200307
CEPH-Rtrend_fluH,51,2023-12-09,5.941739130434784,0,2023-12-09,FluSight-baseline,8.197634782608695,0.7248113984097218
FluSight-ensemble,51,2023-12-09,6.351979724199917,0,2023-12-09,FluSight-baseline,8.197634782608695,0.7748551737966736
MIGHTE-Nsemble,51,2023-12-09,21.63902052768021,0,2023-12-09,FluSight-baseline,8.197634782608695,2.6396663307796358
MOBS-GLEAM_FLUH,51,2023-12-09,9.806196956521742,0,2023-12-09,FluSight-baseline,8.197634782608695,1.1962227174752424
NU_UCSD-GLEAM_AI_FLUH,51,2023-12-09,24.607018695652176,0,2023-12-09,FluSight-baseline,8.197634782608695,3.001721758556021
CEPH-Rtrend_fluH,53,2023-12-09,11.964565217391312,0,2023-12-09,FluSight-baseline,4.743317391304343,2.5224045178434142
FluSight-ensemble,53,2023-12-09,6.50332115502116,0,2023-12-09,FluSight-baseline,4.743317391304343,1.3710491241727432
MIGHTE-Nsemble,53,2023-12-09,16.234087685071575,0,2023-12-09,FluSight-baseline,4.743317391304343,3.422517690853371
MOBS-GLEAM_FLUH,53,2023-12-09,10.48858,0,2023-12-09,FluSight-baseline,4.743317391304343,2.2112330115686807
NU_UCSD-GLEAM_AI_FLUH,53,2023-12-09,14.736719999999998,0,2023-12-09,FluSight-baseline,4.743317391304343,3.1068382704088067
CEPH-Rtrend_fluH,54,2023-12-09,2.340869565217392,0,2023-12-09,FluSight-baseline,2.0956673913043464,1.117004337105437
FluSight-ensemble,54,2023-12-09,1.6432493807237278,0,2023-12-09,FluSight-baseline,2.0956673913043464,0.7841174546791831
MIGHTE-Nsemble,54,2023-12-09,9.161668083387942,0,2023-12-09,FluSight-baseline,2.0956673913043464,4.371718585402862
MOBS-GLEAM_FLUH,54,2023-12-09,1.0400804347826087,0,2023-12-09,FluSight-baseline,2.0956673913043464,0.4963003380680849
NU_UCSD-GLEAM_AI_FLUH,54,2023-12-09,3.313954782608696,0,2023-12-09,FluSight-baseline,2.0956673913043464,1.581336235110327
CEPH-Rtrend_fluH,55,2023-12-09,5.459130434782609,0,2023-12-09,FluSight-baseline,29.11473913043478,0.18750401335645028
FluSight-ensemble,55,2023-12-09,16.556193802753484,0,2023-12-09,FluSight-baseline,29.11473913043478,0.568653345255175
MIGHTE-Nsemble,55,2023-12-09,15.493480430701196,0,2023-12-09,FluSight-baseline,29.11473913043478,0.5321524730580619
MOBS-GLEAM_FLUH,55,2023-12-09,14.488418695652172,0,2023-12-09,FluSight-baseline,29.11473913043478,0.4976317538255686
NU_UCSD-GLEAM_AI_FLUH,55,2023-12-09,29.98544173913044,0,2023-12-09,FluSight-baseline,29.11473913043478,1.029905904524677
CEPH-Rtrend_fluH,56,2023-12-09,12.586521739130434,0,2023-12-09,FluSight-baseline,18.78696521739131,0.6699603471602187
FluSight-ensemble,56,2023-12-09,14.868039898808354,0,2023-12-09,FluSight-baseline,18.78696521739131,0.7914018963022744
MIGHTE-Nsemble,56,2023-12-09,14.116074203008074,0,2023-12-09,FluSight-baseline,18.78696521739131,0.7513759694376111
MOBS-GLEAM_FLUH,56,2023-12-09,5.09106347826087,0,2023-12-09,FluSight-baseline,18.78696521739131,0.2709891363160674
NU_UCSD-GLEAM_AI_FLUH,56,2023-12-09,8.349315652173914,0,2023-12-09,FluSight-baseline,18.78696521739131,0.4444206690948071
CEPH-Rtrend_fluH,72,2023-12-09,10.58391304347826,0,2023-12-09,FluSight-baseline,18.5874,0.5694133145829036
FluSight-ensemble,72,2023-12-09,15.092418309862063,0,2023-12-09,FluSight-baseline,18.5874,0.8119703836933656
MIGHTE-Nsemble,72,2023-12-09,20.61259266865164,0,2023-12-09,FluSight-baseline,18.5874,1.108955134588573
CEPH-Rtrend_fluH,US,2023-12-09,247.49745869565223,0,2023-12-09,FluSight-baseline,946.6226695652174,0.261453128741706
FluSight-ensemble,US,2023-12-09,311.6515412159941,0,2023-12-09,FluSight-baseline,946.6226695652174,0.3292246755078613
MIGHTE-Nsemble,US,2023-12-09,402.6581452511284,0,2023-12-09,FluSight-baseline,946.6226695652174,0.425362880265765
MOBS-GLEAM_FLUH,US,2023-12-09,257.4277252173913,0,2023-12-09,FluSight-baseline,946.6226695652174,0.2719433344392941
NU_UCSD-GLEAM_AI_FLUH,US,2023-12-09,785.8357091304348,0,2023-12-09,FluSight-baseline,946.6226695652174,0.8301467251902684
CEPH-Rtrend_fluH,01,2023-12-02,4.591739130434783,0,2023-12-02,FluSight-baseline,8.417656747980523,0.5454889962739792
FluSight-ensemble,01,2023-12-02,5.323497925250941,0,2023-12-02,FluSight-baseline,8.417656747980523,0.632420409222329
MIGHTE-Nsemble,01,2023-12-02,6.706193042988092,0,2023-12-02,FluSight-baseline,8.417656747980523,0.7966816946529653
MOBS-GLEAM_FLUH,01,2023-12-02,4.451263478260869,0,2023-12-02,FluSight-baseline,8.417656747980523,0.5288007828697422
NU_UCSD-GLEAM_AI_FLUH,01,2023-12-02,11.721285217391308,0,2023-12-02,FluSight-baseline,8.417656747980523,1.3924641462962193
CEPH-Rtrend_fluH,02,2023-12-02,3.4521739130434783,0,2023-12-02,FluSight-baseline,0.950021739130435,3.63378412393309
FluSight-ensemble,02,2023-12-02,2.0168011944859923,0,2023-12-02,FluSight-baseline,0.950021739130435,2.122900046826288
MIGHTE-Nsemble,02,2023-12-02,2.5394762940171964,0,2023-12-02,FluSight-baseline,0.950021739130435,2.6730717723802893
MOBS-GLEAM_FLUH,02,2023-12-02,2.0841421739130435,0,2023-12-02,FluSight-baseline,0.950021739130435,2.193783666277659
NU_UCSD-GLEAM_AI_FLUH,02,2023-12-02,3.8782717391304335,0,2023-12-02,FluSight-baseline,0.950021739130435,4.082297887920183
CEPH-Rtrend_fluH,04,2023-12-02,33.04695652173914,0,2023-12-02,FluSight-baseline,48.22212271296627,0.6853069641592793
FluSight-ensemble,04,2023-12-02,19.860763582885813,0,2023-12-02,FluSight-baseline,48.22212271296627,0.4118600025366682
MIGHTE-Nsemble,04,2023-12-02,20.901972779338355,0,2023-12-02,FluSight-baseline,48.22212271296627,0.433451942871816
MOBS-GLEAM_FLUH,04,2023-12-02,7.595234347826088,0,2023-12-02,FluSight-baseline,48.22212271296627,0.15750518476831452
NU_UCSD-GLEAM_AI_FLUH,04,2023-12-02,52.01562217391304,0,2023-12-02,FluSight-baseline,48.22212271296627,1.0786672018468972
CEPH-Rtrend_fluH,05,2023-12-02,2.258260869565217,0,2023-12-02,FluSight-baseline,2.957489704244868,0.7635735354628448
FluSight-ensemble,05,2023-12-02,3.056720788697852,0,2023-12-02,FluSight-baseline,2.957489704244868,1.0335524699580723
MIGHTE-Nsemble,05,2023-12-02,12.078992742044978,0,2023-12-02,FluSight-baseline,2.957489704244868,4.0842044943412885
MOBS-GLEAM_FLUH,05,2023-12-02,1.6116652173913044,0,2023-12-02,FluSight-baseline,2.957489704244868,0.544943644293365
NU_UCSD-GLEAM_AI_FLUH,05,2023-12-02,2.674707826086957,0,2023-12-02,FluSight-baseline,2.957489704244868,0.9043844927838511
CEPH-Rtrend_fluH,06,2023-12-02,105.34544347826086,0,2023-12-02,FluSight-baseline,152.21522196537185,0.6920821854612306
FluSight-ensemble,06,2023-12-02,66.48680125295688,0,2023-12-02,FluSight-baseline,152.21522196537185,0.4367946936876147
MIGHTE-Nsemble,06,2023-12-02,49.86426766929112,0,2023-12-02,FluSight-baseline,152.21522196537185,0.32759054597466586
MOBS-GLEAM_FLUH,06,2023-12-02,26.329256086956523,0,2023-12-02,FluSight-baseline,152.21522196537185,0.17297387046445517
NU_UCSD-GLEAM_AI_FLUH,06,2023-12-02,135.68880391304347,0,2023-12-02,FluSight-baseline,152.21522196537185,0.8914272972246623
CEPH-Rtrend_fluH,08,2023-12-02,42.05695652173914,0,2023-12-02,FluSight-baseline,6.8771290084639976,6.115481688649103
FluSight-ensemble,08,2023-12-02,21.64774157083192,0,2023-12-02,FluSight-baseline,6.8771290084639976,3.147787622449579
MIGHTE-Nsemble,08,2023-12-02,18.36125386488795,0,2023-12-02,FluSight-baseline,6.8771290084639976,2.669901036070417
MOBS-GLEAM_FLUH,08,2023-12-02,21.744082173913046,0,2023-12-02,FluSight-baseline,6.8771290084639976,3.1617964629064845
NU_UCSD-GLEAM_AI_FLUH,08,2023-12-02,78.41234391304347,0,2023-12-02,FluSight-baseline,6.8771290084639976,11.401900970090544
CEPH-Rtrend_fluH,09,2023-12-02,4.706521739130436,0,2023-12-02,FluSight-baseline,16.267181634859824,0.2893261933612751
FluSight-ensemble,09,2023-12-02,11.229261069723552,0,2023-12-02,FluSight-baseline,16.267181634859824,0.69030157293257
MIGHTE-Nsemble,09,2023-12-02,7.575709683796965,0,2023-12-02,FluSight-baseline,16.267181634859824,0.46570511437350437
MOBS-GLEAM_FLUH,09,2023-12-02,14.847503478260874,0,2023-12-02,FluSight-baseline,16.267181634859824,0.9127274663512305
NU_UCSD-GLEAM_AI_FLUH,09,2023-12-02,17.013588260869565,0,2023-12-02,FluSight-baseline,16.267181634859824,1.0458842006417526
CEPH-Rtrend_fluH,10,2023-12-02,3.662173913043479,0,2023-12-02,FluSight-baseline,0.4276521739130433,8.563440422936159
FluSight-ensemble,10,2023-12-02,0.4488147857805324,0,2023-12-02,FluSight-baseline,0.4276521739130433,1.0494855706539499
MIGHTE-Nsemble,10,2023-12-02,0.8485433452115572,0,2023-12-02,FluSight-baseline,0.4276521739130433,1.9841904168224709
MOBS-GLEAM_FLUH,10,2023-12-02,0.2187578260869565,0,2023-12-02,FluSight-baseline,0.4276521739130433,0.511532126880846
NU_UCSD-GLEAM_AI_FLUH,10,2023-12-02,2.464387826086956,0,2023-12-02,FluSight-baseline,0.4276521739130433,5.762598617324117
CEPH-Rtrend_fluH,11,2023-12-02,9.95304347826087,0,2023-12-02,FluSight-baseline,1.808905321661912,5.5022467782429985
FluSight-ensemble,11,2023-12-02,1.7560800010178996,0,2023-12-02,FluSight-baseline,1.808905321661912,0.9707970782044691
MIGHTE-Nsemble,11,2023-12-02,1.0763545330036224,0,2023-12-02,FluSight-baseline,1.808905321661912,0.5950308842116366
MOBS-GLEAM_FLUH,11,2023-12-02,2.630563043478261,0,2023-12-02,FluSight-baseline,1.808905321661912,1.454229257870423
NU_UCSD-GLEAM_AI_FLUH,11,2023-12-02,3.3493656521739137,0,2023-12-02,FluSight-baseline,1.808905321661912,1.851598097514977
CEPH-Rtrend_fluH,12,2023-12-02,17.824791304347826,0,2023-12-02,FluSight-baseline,32.023139582917565,0.5566222280671158
FluSight-ensemble,12,2023-12-02,30.484055469264614,0,2023-12-02,FluSight-baseline,32.023139582917565,0.9519383753842187
MIGHTE-Nsemble,12,2023-12-02,40.85112842184046,0,2023-12-02,FluSight-baseline,32.023139582917565,1.2756753071029956
MOBS-GLEAM_FLUH,12,2023-12-02,27.310331739130437,0,2023-12-02,FluSight-baseline,32.023139582917565,0.8528311744204765
NU_UCSD-GLEAM_AI_FLUH,12,2023-12-02,68.39013391304348,0,2023-12-02,FluSight-baseline,32.023139582917565,2.1356473726119454
CEPH-Rtrend_fluH,13,2023-12-02,60.845652173913045,0,2023-12-02,FluSight-baseline,69.96377488687932,0.8696736600089278
FluSight-ensemble,13,2023-12-02,48.10578134766693,0,2023-12-02,FluSight-baseline,69.96377488687932,0.6875812722433372
MIGHTE-Nsemble,13,2023-12-02,37.32271319683377,0,2023-12-02,FluSight-baseline,69.96377488687932,0.5334576823102937
MOBS-GLEAM_FLUH,13,2023-12-02,37.00938782608696,0,2023-12-02,FluSight-baseline,69.96377488687932,0.5289792880090511
NU_UCSD-GLEAM_AI_FLUH,13,2023-12-02,29.936388695652177,0,2023-12-02,FluSight-baseline,69.96377488687932,0.42788412637904
CEPH-Rtrend_fluH,15,2023-12-02,3.155652173913044,0,2023-12-02,FluSight-baseline,1.6898260869565218,1.8674419801368807
FluSight-ensemble,15,2023-12-02,2.8634031082365947,0,2023-12-02,FluSight-baseline,1.6898260869565218,1.6944957415077877
MIGHTE-Nsemble,15,2023-12-02,3.512571449345615,0,2023-12-02,FluSight-baseline,1.6898260869565218,2.0786585533615276
MOBS-GLEAM_FLUH,15,2023-12-02,2.0480126086956525,0,2023-12-02,FluSight-baseline,1.6898260869565218,1.2119665002830238
NU_UCSD-GLEAM_AI_FLUH,15,2023-12-02,4.819400434782609,0,2023-12-02,FluSight-baseline,1.6898260869565218,2.8520097257242836
CEPH-Rtrend_fluH,16,2023-12-02,5.876739130434749,0,2023-12-02,FluSight-baseline,7.422510869565218,0.7917454394753868
FluSight-ensemble,16,2023-12-02,4.8487897530470425,0,2023-12-02,FluSight-baseline,7.422510869565218,0.6532546517282589
MIGHTE-Nsemble,16,2023-12-02,4.590537903206313,0,2023-12-02,FluSight-baseline,7.422510869565218,0.6184615939100954
MOBS-GLEAM_FLUH,16,2023-12-02,7.274521739130434,0,2023-12-02,FluSight-baseline,7.422510869565218,0.9800621200783163
NU_UCSD-GLEAM_AI_FLUH,16,2023-12-02,4.386278695652174,0,2023-12-02,FluSight-baseline,7.422510869565218,0.5909427109951952
CEPH-Rtrend_fluH,17,2023-12-02,14.76261739130435,0,2023-12-02,FluSight-baseline,45.94348913043478,0.3213212072203069
FluSight-ensemble,17,2023-12-02,27.36127342687785,0,2023-12-02,FluSight-baseline,45.94348913043478,0.5955419134406287
MIGHTE-Nsemble,17,2023-12-02,22.980104380933287,0,2023-12-02,FluSight-baseline,45.94348913043478,0.5001819586599565
MOBS-GLEAM_FLUH,17,2023-12-02,30.238197826086964,0,2023-12-02,FluSight-baseline,45.94348913043478,0.6581606751772797
NU_UCSD-GLEAM_AI_FLUH,17,2023-12-02,40.07724695652174,0,2023-12-02,FluSight-baseline,45.94348913043478,0.8723161369555843
CEPH-Rtrend_fluH,18,2023-12-02,15.756956521739127,0,2023-12-02,FluSight-baseline,26.49968935667617,0.59460910313537
FluSight-ensemble,18,2023-12-02,12.893797308991967,0,2023-12-02,FluSight-baseline,26.49968935667617,0.48656409271241446
MIGHTE-Nsemble,18,2023-12-02,18.253447286782706,0,2023-12-02,FluSight-baseline,26.49968935667617,0.6888174061626893
MOBS-GLEAM_FLUH,18,2023-12-02,9.49537043478261,0,2023-12-02,FluSight-baseline,26.49968935667617,0.35832006583090015
NU_UCSD-GLEAM_AI_FLUH,18,2023-12-02,20.574689130434784,0,2023-12-02,FluSight-baseline,26.49968935667617,0.7764124648220195
CEPH-Rtrend_fluH,19,2023-12-02,6.1445652173912695,0,2023-12-02,FluSight-baseline,12.829760869565224,0.4789306114011381
FluSight-ensemble,19,2023-12-02,8.24602505049956,0,2023-12-02,FluSight-baseline,12.829760869565224,0.6427263247018727
MIGHTE-Nsemble,19,2023-12-02,9.453207326520944,0,2023-12-02,FluSight-baseline,12.829760869565224,0.7368186689235849
MOBS-GLEAM_FLUH,19,2023-12-02,9.081567826086957,0,2023-12-02,FluSight-baseline,12.829760869565224,0.7078516831619415
NU_UCSD-GLEAM_AI_FLUH,19,2023-12-02,10.770393478260868,0,2023-12-02,FluSight-baseline,12.829760869565224,0.8394851305304069
CEPH-Rtrend_fluH,20,2023-12-02,8.523913043478261,0,2023-12-02,FluSight-baseline,11.42114130434783,0.7463276056512282
FluSight-ensemble,20,2023-12-02,8.56740422469147,0,2023-12-02,FluSight-baseline,11.42114130434783,0.7501355596948975
MIGHTE-Nsemble,20,2023-12-02,3.528628305274214,0,2023-12-02,FluSight-baseline,11.42114130434783,0.3089558399851796
MOBS-GLEAM_FLUH,20,2023-12-02,10.157306086956524,0,2023-12-02,FluSight-baseline,11.42114130434783,0.8893424760527054
NU_UCSD-GLEAM_AI_FLUH,20,2023-12-02,7.594650869565217,0,2023-12-02,FluSight-baseline,11.42114130434783,0.6649642682096986
CEPH-Rtrend_fluH,21,2023-12-02,9.870000000000005,0,2023-12-02,FluSight-baseline,13.50407151288904,0.730890679198457
FluSight-ensemble,21,2023-12-02,10.87458341151684,0,2023-12-02,FluSight-baseline,13.50407151288904,0.8052818293458777
MIGHTE-Nsemble,21,2023-12-02,9.60971563873643,0,2023-12-02,FluSight-baseline,13.50407151288904,0.7116161692097366
MOBS-GLEAM_FLUH,21,2023-12-02,19.93181695652174,0,2023-12-02,FluSight-baseline,13.50407151288904,1.475985737893768
NU_UCSD-GLEAM_AI_FLUH,21,2023-12-02,15.854911739130436,0,2023-12-02,FluSight-baseline,13.50407151288904,1.1740838105009754
CEPH-Rtrend_fluH,22,2023-12-02,6.750434782608696,0,2023-12-02,FluSight-baseline,2.565423339233394,2.631314169234103
FluSight-ensemble,22,2023-12-02,8.29146263528148,0,2023-12-02,FluSight-baseline,2.565423339233394,3.2320056142309657
MIGHTE-Nsemble,22,2023-12-02,7.579778034863921,0,2023-12-02,FluSight-baseline,2.565423339233394,2.954591516708088
MOBS-GLEAM_FLUH,22,2023-12-02,3.1756386956521743,0,2023-12-02,FluSight-baseline,2.565423339233394,1.2378614660148552
NU_UCSD-GLEAM_AI_FLUH,22,2023-12-02,43.41640086956522,0,2023-12-02,FluSight-baseline,2.565423339233394,16.923678913180474
